matrix_index,side_effect_name,sider_umls_cui,meddra_id,meddra_name,canonical_optimuskg_id,alias_optimuskg_ids,mapping_method,mapping_status,requires_review
236,dermatitis,C0011603,10012431,Dermatitis,,"[""HP_0011123""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
237,dermatitis acne,,,,,[],,unresolved,True
238,dermatitis atopic,C0011615,10012438,Dermatitis atopic,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
239,dermatitis bullous,C0085932,10012441,Dermatitis bullous,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
240,dermatitis contact,C0011616,10012442,Dermatitis contact,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
241,dermatitis exfoliating,,,,,[],,unresolved,True
242,diabetes mellitus,C0011849,10012601,Diabetes mellitus,meddra:10012601,"[""HP_0000819""]",sider_umls_pt,meddra_with_hpo_alias,False
243,diarrhoea,C0011991,10012735,Diarrhoea,,"[""HP_0002014""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
244,diarrhoea haemorrhagic,C0151594,10012741,Diarrhoea haemorrhagic,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
245,diplopia,C0012569,10013036,Diplopia,meddra:10013036,"[""HP_0000651""]",sider_umls_pt,meddra_with_hpo_alias,False
246,discomfort,C0234215,10013082,Discomfort,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
247,disorientation,C0233407,10013395,Disorientation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
248,disseminated intravascular coagulation,C0012739,10013442,Disseminated intravascular coagulation,,"[""HP_0005521""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
249,disturbance in attention,C0233414,10013496,Disturbance in attention,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
250,disturbance in sexual arousal,C0855242,10058929,Disturbance in sexual arousal,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
251,diverticulitis,C0012813,10013538,Diverticulitis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
252,dizziness,C0012833,10013573,Dizziness,meddra:10013573,"[""HP_0002321""]",sider_umls_pt,meddra_with_hpo_alias,False
253,dizziness postural,C0234987,10013578,Dizziness postural,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
254,drug eruption,C0011609,10013687,Drug eruption,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
255,drug hypersensitivity,C0013182,10013700,Drug hypersensitivity,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
256,drug ineffective,C0852908,10013709,Drug ineffective,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
257,dry eye,C0314719,10013774,Dry eye,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
258,dry mouth,C0043352,10013781,Dry mouth,meddra:10013781,[],exact_meddra_pt_name,meddra_by_name,False
259,dry skin,C0151908,10013786,Dry skin,meddra:10013786,"[""HP_0000958""]",sider_umls_pt,meddra_with_hpo_alias,False
260,dry throat,C0235234,10013789,Dry throat,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
261,duodenal ulcer,C0013295,10013836,Duodenal ulcer,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
262,duodenal inflammation,,,,,[],,unresolved,True
263,paresthesia,,,,,[],,unresolved,True
264,dysarthria,C0013362,10013887,Dysarthria,,"[""HP_0001260""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
265,bad taste,,,,,[],,unresolved,True
266,dyskinesia,C0013384,10013916,Dyskinesia,meddra:10013916,[],sider_umls_pt,meddra_by_umls,False
267,menses painful,,,,,[],,unresolved,True
268,dyspareunia,C1384606,10013941,Dyspareunia,,"[""HP_0030016""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
269,dyspepsia,C0013395,10013946,Dyspepsia,meddra:10013946,[],sider_umls_pt,meddra_by_umls,False
270,dysphagia,C0011168,10013950,Dysphagia,meddra:10013950,"[""HP_0002015""]",sider_umls_pt,meddra_with_hpo_alias,False
271,dysphonia,C1527344,10013952,Dysphonia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
272,dysphoria,C0233477,10013954,Dysphoria,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
273,air hunger,,,,,[],,unresolved,True
274,air hunger exertional,,,,,[],,unresolved,True
275,urinary spray,,,,,[],,unresolved,True
276,ear disorder,C0013447,10014004,Ear disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
277,ear infection,C0699744,10014011,Ear infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
278,ear pain,C0013456,10014020,Ear pain,,"[""HP_0030766""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
279,bruise,,,,,[],,unresolved,True
280,eczema,C0013595,10014184,Eczema,,"[""HP_0000964""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
281,ejaculation delayed,C0234047,10014325,Ejaculation delayed,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
282,ejaculation disorder,C0235969,10014326,Ejaculation disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
283,ejaculation failure,C0278106,10014328,Ejaculation failure,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
284,electrocardiogram abnormal,C0522055,10014363,Electrocardiogram abnormal,,"[""HP_0003115"",""HP_0011675""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
285,electrocardiogram qt prolonged,C0151878,10014387,Electrocardiogram QT prolonged,,"[""HP_0001657""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
286,electrocardiogram st segment depression,C0520887,10014391,Electrocardiogram ST segment depression,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
287,electroencephalogram abnormal,C0151611,10014408,Electroencephalogram abnormal,,"[""HP_0002353""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
288,electrolyte imbalance,C0342579,10014418,Electrolyte imbalance,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
289,embolism,C0013922,10061169,Embolism,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
290,embolism venous,C0340726,10014522,Embolism venous,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
291,emotional disorder,C0233459,10014551,Emotional disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
292,emphysema,C0034067,10014561,Emphysema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
293,encephalopathy,C0085584,10014625,Encephalopathy,meddra:10014625,"[""HP_0001298""]",sider_umls_pt,meddra_with_hpo_alias,False
294,endocrine disorder,C0014130,10014695,Endocrine disorder,meddra:10014695,"[""HP_0000818""]",sider_umls_pt,meddra_with_hpo_alias,False
295,endometrial disorder,C0151622,10014753,Endometrial disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
296,ophthalmia,,,,,[],,unresolved,True
297,enteritis,C0014335,10014866,Enteritis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
298,enterocolitis,C0014356,10014893,Enterocolitis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
299,enuresis,C0014394,10014928,Enuresis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
300,eosinophilia,C0014457,10014950,Eosinophilia,,"[""HP_0001880""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
301,epididymitis,C0014534,10015000,Epididymitis,,"[""HP_0000031""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
302,epigastric discomfort,C1291078,10053155,Epigastric discomfort,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
303,epistaxis,C0014591,10015090,Epistaxis,meddra:10015090,[],sider_umls_pt,meddra_by_umls,False
304,erectile dysfunction,C0242350,10061461,Erectile dysfunction,meddra:10061461,"[""HP_0000802""]",sider_umls_pt,meddra_with_hpo_alias,False
305,gas raising,,,,,[],,unresolved,True
306,erythema,C0041834,10015150,Erythema,meddra:10015150,"[""HP_0010783""]",sider_umls_pt,meddra_with_hpo_alias,False
307,erythema multiforme,C0014742,10015218,Erythema multiforme,meddra:10015218,[],sider_umls_pt,meddra_by_umls,False
308,erythema nodosum,C0014743,10015226,Erythema nodosum,,"[""HP_0012219""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
309,erythema of eyelid,C0239454,10015237,Erythema of eyelid,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
310,euphoric mood,C0235146,10015535,Euphoric mood,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
311,excoriation,C0015256,10049796,Excoriation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
312,exophthalmos,C0015300,10015683,Exophthalmos,,"[""HP_0000520""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
313,bone spur,,,,,[],,unresolved,True
314,extrapyramidal disorder,C0015371,10015832,Extrapyramidal disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
315,cardiac complex,,,,,[],,unresolved,True
316,extravasation,C0015376,10015866,Extravasation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
317,eye discharge,C0423006,10015915,Eye discharge,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
318,eye disorder,C0015397,10015916,Eye disorder,,"[""HP_0000478""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
319,eye haemorrhage,C0015402,10015926,Eye haemorrhage,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
320,eye infection,C0015403,10015929,Eye infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
321,eye irritation,C0235266,10015946,Eye irritation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
322,eye oedema,C0743680,10052139,Eye oedema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
323,eye pain,C0151827,10015958,Eye pain,meddra:10015958,"[""HP_0200026""]",sider_umls_pt,meddra_with_hpo_alias,False
324,eye pruritus,C0022281,10052140,Eye pruritus,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
325,eye swelling,C0270996,10015967,Eye swelling,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
326,eyelid oedema,C0162285,10015993,Eyelid oedema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
327,face oedema,C0542571,10016029,Face oedema,,"[""HP_0000282""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
328,fecal impaction,,,,,[],,unresolved,True
329,fecal impaction causing obstruction,,,,,[],,unresolved,True
330,faeces discoloured,C0235315,10016100,Faeces discoloured,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
331,fasting,C0015663,10068315,Fasting,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
332,fatigue,C0015672,10016256,Fatigue,meddra:10016256,"[""HP_0012378""]",sider_umls_pt,meddra_with_hpo_alias,False
333,febrile neutropenia,C0746883,10016288,Febrile neutropenia,meddra:10016288,[],sider_umls_pt,meddra_by_umls,False
334,feeling abnormal,C1443060,10016322,Feeling abnormal,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
335,feeling cold,C0234192,10016326,Feeling cold,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
336,feeling drunk,C0522172,10016330,Feeling drunk,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
337,feeling hot,C2939147,10016334,Feeling hot,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
338,feeling jittery,C0549209,10016338,Feeling jittery,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
339,fibrocystic breast disease,C0016034,10016621,Fibrocystic breast disease,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
340,flank pain,C0016199,10016750,Flank pain,,"[""HP_0030157""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
341,flat affect,C0233471,10016759,Flat affect,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
342,flatulence,C0016204,10016766,Flatulence,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
343,fluid overload,C0546817,10016803,Fluid overload,,"[""HP_0011105""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
344,fluid retention,C0268000,10016807,Fluid retention,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
345,flushing,C0016382,10016825,Flushing,meddra:10016825,"[""HP_0010783""]",sider_umls_pt,meddra_with_hpo_alias,False
346,halitosis of liver disease,,,,,[],,unresolved,True
347,folliculitis,C0016436,10016936,Folliculitis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
348,fracture,C0016658,10017076,Fracture,meddra:10017076,[],sider_umls_pt,meddra_by_umls,False
349,functional gastrointestinal disorder,C0559031,10071275,Functional gastrointestinal disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
350,fungal infection,C0026946,10017533,Fungal infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
351,fungal skin infection,C0011630,10017543,Fungal skin infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
352,boil in nose,,,,,[],,unresolved,True
353,gait disturbance,C0575081,10017577,Gait disturbance,,"[""HP_0001288""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
354,female lactation,,,,,[],,unresolved,True
355,gamma glutamine transfer enzyme increased,,,,,[],,unresolved,True
356,gangrene,C0017086,10017711,Gangrene,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
357,gastric ulcer,C0038358,10017822,Gastric ulcer,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
358,gastritis,C0017152,10017853,Gastritis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
359,gastroenteritis,C0017160,10017888,Gastroenteritis,meddra:10017888,[],sider_umls_pt,meddra_by_umls,False
360,gastrointestinal carcinoma,C0151544,10017940,Gastrointestinal carcinoma,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
361,gastrointestinal disorder,C0017178,10017944,Gastrointestinal disorder,meddra:10017944,"[""HP_0011024""]",sider_umls_pt,meddra_with_hpo_alias,False
362,gastrointestinal haemorrhage,C0017181,10017955,Gastrointestinal haemorrhage,,"[""HP_0002239""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
363,gastrointestinal infection,C1264613,10017964,Gastrointestinal infection,,"[""HP_0004798""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
364,gastrointestinal pain,C0687713,10017999,Gastrointestinal pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
365,gastrointestinal perforation,C0151664,10018001,Gastrointestinal perforation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
366,gastrointestinal ulcer,C0237938,10061459,Gastrointestinal ulcer,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
367,esophageal reflux,,,,,[],,unresolved,True
368,generalised oedema,C0151603,10018092,Generalised oedema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
369,genital candidiasis,C0343863,10018143,Genital candidiasis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
370,gingival bleeding,C0017565,10018276,Gingival bleeding,,"[""HP_0000225""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
371,gingival pain,C0239739,10018286,Gingival pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
372,gingivitis,C0017574,10018292,Gingivitis,meddra:10018292,"[""HP_0000230""]",exact_meddra_pt_name,meddra_with_hpo_alias,False
373,glaucoma,C0017601,10018304,Glaucoma,meddra:10018304,[],sider_umls_pt,meddra_by_umls,False
374,glossitis,C0017675,10018386,Glossitis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
375,burning tongue,,,,,[],,unresolved,True
376,glucose tolerance impaired,C0271650,10018429,Glucose tolerance impaired,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
377,diabetes,,,,,[],,unresolved,True
378,goitre,C0018021,10018498,Goitre,,"[""HP_0000853""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
379,gout,C0018099,10018627,Gout,meddra:10018627,"[""HP_0001997""]",sider_umls_pt,meddra_with_hpo_alias,False
380,gravitational oedema,C0235437,10018713,Gravitational oedema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
381,breast enlargement male,,,,,[],,unresolved,True
382,emesis bloody,,,,,[],,unresolved,True
383,blood in stool,,,,,[],,unresolved,True
384,packed cell volume decreased,,,,,[],,unresolved,True
385,haematoma,C0018944,10018852,Haematoma,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
386,urinary tract bleed microscopic,,,,,[],,unresolved,True
387,haemoglobin,C0518015,10018876,Haemoglobin,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
388,haemoglobin decreased,C0162119,10018884,Haemoglobin decreased,,"[""HP_0001903""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
389,haemolytic anaemia,C0002878,10018916,Haemolytic anaemia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
390,haemolytic uremia syndrome,,,,,[],,unresolved,True
391,blood streaked sputum,,,,,[],,unresolved,True
392,haemorrhage,C0019080,10055798,Haemorrhage,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
393,haemorrhage intracranial,C0151699,10018985,Haemorrhage intracranial,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
394,haemorrhagic disorder,C0019087,10019009,Haemorrhagic disorder,,"[""HP_0001928""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
395,hemorrhoids,,,,,[],,unresolved,True
396,hair colour changes,C0474378,10019030,Hair colour changes,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
397,hair disorder,C0018500,10019037,Hair disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
398,hair texture abnormal,C0235807,10019049,Hair texture abnormal,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
399,hallucination,C0018524,10019063,Hallucination,meddra:10019063,"[""HP_0000738""]",sider_umls_pt,meddra_with_hpo_alias,False
400,hangover,C0221100,10019133,Hangover,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
401,headache,C0018681,10019211,Headache,meddra:10019211,"[""HP_0002315""]",sider_umls_pt,meddra_with_hpo_alias,False
402,hemiplegia,C0018991,10019468,Hemiplegia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
403,hepatic cancer,C0345904,10073069,Hepatic cancer,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
404,hepatic enzyme increased,C0235996,10060795,Hepatic enzyme increased,,"[""HP_0002910""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
405,hepatic failure,C0085605,10019663,Hepatic failure,meddra:10019663,"[""HP_0001399""]",sider_umls_pt,meddra_with_hpo_alias,False
406,hepatic function abnormal,C0086565,10019670,Hepatic function abnormal,,"[""HP_0001410"",""HP_0002910""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
407,hepatic necrosis,C0151798,10019692,Hepatic necrosis,,"[""HP_0002605""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
408,hepatic steatosis,C2711227,10019708,Hepatic steatosis,,"[""HP_0001397""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
409,hepatitis,C0019158,10019717,Hepatitis,meddra:10019717,"[""HP_0012115""]",sider_umls_pt,meddra_with_hpo_alias,False
410,hepatitis cholestasis,,,,,[],,unresolved,True
411,hepatobiliary disease,C0267792,10062000,Hepatobiliary disease,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
412,hepatocellular injury,C0151763,10019837,Hepatocellular injury,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
413,hepatomegaly,C0019209,10019842,Hepatomegaly,,"[""HP_0002240""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
414,hepatotoxicity,C0235378,10019851,Hepatotoxicity,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
415,hernia,C0019270,10019909,Hernia,,"[""HP_0100790""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
416,herpes simplex,C0019348,10019948,Herpes simplex,meddra:10019948,[],sider_umls_pt,meddra_by_umls,False
417,herpes virus infection,C0019372,10019973,Herpes virus infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
418,herpes zoster,C0019360,10019974,Herpes zoster,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
419,hiatus hernia,C3489393,10020028,Hiatus hernia,,"[""HP_0002036""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
420,hiccups,C0019521,10020039,Hiccups,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
421,hirsutism,C0019572,10020112,Hirsutism,,"[""HP_0001007""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
422,hostility,C0020039,10020400,Hostility,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
423,hot flush,C0600142,10060800,Hot flush,meddra:10060800,[],sider_umls_pt,meddra_by_umls,False
424,hyperacusis,C0034880,10020559,Hyperacusis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
425,venous congestion,,,,,[],,unresolved,True
426,allodynia mechanical,,,,,[],,unresolved,True
427,bilirubin blood,,,,,[],,unresolved,True
428,high calcium blood,,,,,[],,unresolved,True
429,high calcium urine,,,,,[],,unresolved,True
430,high cholesterol blood,,,,,[],,unresolved,True
431,high blood sugar,,,,,[],,unresolved,True
432,hyperhidrosis,C0020458,10020642,Hyperhidrosis,,"[""HP_0000975""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
433,high potassium blood,,,,,[],,unresolved,True
434,hyperkeratosis,C0870082,10020649,Hyperkeratosis,,"[""HP_0000962""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
435,movement function hyperactivity,,,,,[],,unresolved,True
436,high lactic acid blood,,,,,[],,unresolved,True
437,high levels of lipids,,,,,[],,unresolved,True
438,high magnesium blood,,,,,[],,unresolved,True
439,salt retention,,,,,[],,unresolved,True
440,pain allergy,,,,,[],,unresolved,True
441,high phosphorus blood,,,,,[],,unresolved,True
442,exaggerated reflexes,,,,,[],,unresolved,True
443,hypersensitivity,C0020517,10020751,Hypersensitivity,meddra:10020751,[],sider_umls_pt,meddra_by_umls,False
444,sleep excessive,,,,,[],,unresolved,True
445,hypertension,C0020538,10020772,Hypertension,meddra:10020772,"[""HP_0000822""]",sider_umls_pt,meddra_with_hpo_alias,False
446,hyperthyroidism,C0020550,10020850,Hyperthyroidism,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
447,tone increased,,,,,[],,unresolved,True
448,hypertrichosis,C0020555,10020864,Hypertrichosis,,"[""HP_0000998""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
449,high glycerin three ester blood,,,,,[],,unresolved,True
450,high uric acid blood,,,,,[],,unresolved,True
451,hyperventilation,C0020578,10020910,Hyperventilation,,"[""HP_0002883""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
452,body numbness,,,,,[],,unresolved,True
453,body numbness oral,,,,,[],,unresolved,True
454,low albumin blood,,,,,[],,unresolved,True
455,low calcium blood,,,,,[],,unresolved,True
456,low chlorine blood,,,,,[],,unresolved,True
457,chlorosis,,,,,[],,unresolved,True
458,hypoglycemia,,,,,[],,unresolved,True
459,drenching sweats,,,,,[],,unresolved,True
460,potassium deficiency,,,,,[],,unresolved,True
461,activity motor retarded,,,,,[],,unresolved,True
462,low magnesium blood,,,,,[],,unresolved,True
463,hypomania,C0241934,10021030,Hypomania,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
464,low sodium blood,,,,,[],,unresolved,True
465,phosphorus low blood,,,,,[],,unresolved,True
466,potassium deficiency,,,,,[],,unresolved,True
467,diminished reflexes,,,,,[],,unresolved,True
468,hypotension,C0020649,10021097,Hypotension,meddra:10021097,[],exact_meddra_pt_name,meddra_by_name,False
469,hypothermia,C0413252,10021113,Hypothermia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
470,hypothyroidism,C0020676,10021114,Hypothyroidism,meddra:10021114,[],sider_umls_pt,meddra_by_umls,False
471,hypotonia,C0026827,10021118,Hypotonia,,"[""HP_0001252""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
472,hypoventilation,C3203358,10021133,Hypoventilation,,"[""HP_0002791""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
473,hypoxia,C0242184,10021143,Hypoxia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
474,ileus,C1258215,10021328,Ileus,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
475,ileus paralytic,C0030446,10021333,Ileus paralytic,,"[""HP_0002590""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
476,ill-defined disorder,C2047937,10061520,Ill-defined disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
477,immune system disorder,C0021053,10021425,Immune system disorder,meddra:10021425,[],sider_umls_pt,meddra_by_umls,False
478,impaired gastric emptying,C0522063,10021518,Impaired gastric emptying,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
479,impaired healing,C0151692,10021519,Impaired healing,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
480,impetigo,C0021099,10021531,Impetigo,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
481,inappropriate antidiuretic hormone secretion,C0021141,10053198,Inappropriate antidiuretic hormone secretion,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
482,incontinence,C0021167,10021639,Incontinence,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
483,increased appetite,C0232461,10021654,Increased appetite,,"[""HP_0002591""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
484,increased bronchial secretion,C1262144,10062530,Increased bronchial secretion,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
485,increased tendency to bruise,C0423798,10021688,Increased tendency to bruise,,"[""HP_0000978""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
486,hardening,,,,,[],,unresolved,True
487,infarction,C0021308,10061216,Infarction,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
488,infection,C0009450,10021789,Infection,meddra:10021789,[],sider_umls_pt,meddra_by_umls,False
489,infestation,C1384353,10061217,Infestation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
490,inflammation,C0021368,10061218,Inflammation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
491,influenza,C0021400,10022000,Influenza,meddra:10022000,[],sider_umls_pt,meddra_by_umls,False
492,influenza like illness,C0521839,10022004,Influenza like illness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
493,infusion site pain,C1096035,10053483,Infusion site pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
494,infusion site reaction,C1096343,10054996,Infusion site reaction,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
495,injection site bruising,C0521508,10022052,Injection site bruising,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
496,injection site erythema,C0852625,10022061,Injection site erythema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
